path,spoof_type,illumination,enviroment,is_fake,quality
real/6386_live_279192.jpg,0,0,0,0,-1
real/8578_live_491533.jpg,0,0,0,0,-1
real/5416_live_046274.jpg,0,0,0,0,-1
real/3848_live_027791.jpg,0,0,0,0,-1
real/5400_live_251823.jpg,0,0,0,0,-1
real/3123_live_135844.jpg,0,0,0,0,-1
real/4136_live_005474.jpg,0,0,0,0,-1
real/1903_live_028243.jpg,0,0,0,0,-1
real/6458_live_085298.jpg,0,0,0,0,-1
real/1889_live_271938.jpg,0,0,0,0,-1
real/1823_live_044239.jpg,0,0,0,0,-1
real/5116_live_097257.jpg,0,0,0,0,-1
real/6732_live_059218.jpg,0,0,0,0,-1
real/8118_live_305950.jpg,0,0,0,0,-1
real/1335_live_008674.jpg,0,0,0,0,-1
real/3535_live_293700.jpg,0,0,0,0,-1
real/4478_live_299274.jpg,0,0,0,0,-1
real/6776_live_086005.jpg,0,0,0,0,-1
real/1695_live_267567.jpg,0,0,0,0,-1
real/2820_live_024472.jpg,0,0,0,0,-1
real/5950_live_024913.jpg,0,0,0,0,-1
real/9918_live_071440.jpg,0,0,0,0,-1
real/10018_live_005473.jpg,0,0,0,0,-1
real/2069_live_394872.jpg,0,0,0,0,-1
real/2983_live_289482.jpg,0,0,0,0,-1
real/5884_live_297155.jpg,0,0,0,0,-1
real/8776_live_058668.jpg,0,0,0,0,-1
real/4342_live_051446.jpg,0,0,0,0,-1
real/10093_live_297009.jpg,0,0,0,0,-1
real/3993_live_268234.jpg,0,0,0,0,-1
real/8865_live_308131.jpg,0,0,0,0,-1
real/5566_live_077118.jpg,0,0,0,0,-1
real/9592_live_299293.jpg,0,0,0,0,-1
real/132_live_261613.jpg,0,0,0,0,-1
real/1262_live_048015.jpg,0,0,0,0,-1
real/6540_live_012175.jpg,0,0,0,0,-1
real/5048_live_263522.jpg,0,0,0,0,-1
real/2502_live_285502.jpg,0,0,0,0,-1
real/10167_live_082655.jpg,0,0,0,0,-1
real/729_live_284795.jpg,0,0,0,0,-1
real/1170_live_301858.jpg,0,0,0,0,-1
real/8187_live_288184.jpg,0,0,0,0,-1
real/1879_live_322782.jpg,0,0,0,0,-1
real/8374_live_057150.jpg,0,0,0,0,-1
real/1393_live_029688.jpg,0,0,0,0,-1
real/5612_live_251958.jpg,0,0,0,0,-1
real/3041_live_309693.jpg,0,0,0,0,-1
real/545_live_304413.jpg,0,0,0,0,-1
real/8429_live_269570.jpg,0,0,0,0,-1
real/8686_live_274805.jpg,0,0,0,0,-1
real/4878_live_254270.jpg,0,0,0,0,-1
real/4514_live_052781.jpg,0,0,0,0,-1
real/2826_live_104132.jpg,0,0,0,0,-1
real/5781_live_266870.jpg,0,0,0,0,-1
real/2019_live_293199.jpg,0,0,0,0,-1
real/8345_live_260763.jpg,0,0,0,0,-1
real/869_live_085318.jpg,0,0,0,0,-1
real/2934_live_031034.jpg,0,0,0,0,-1
real/1180_live_248368.jpg,0,0,0,0,-1
real/7494_live_267858.jpg,0,0,0,0,-1
real/5001_live_073111.jpg,0,0,0,0,-1
real/4045_live_258166.jpg,0,0,0,0,-1
real/3531_live_379078.jpg,0,0,0,0,-1
real/7205_live_219497.jpg,0,0,0,0,-1
real/5649_live_166352.jpg,0,0,0,0,-1
real/5748_live_070489.jpg,0,0,0,0,-1
real/2837_live_271906.jpg,0,0,0,0,-1
real/2353_live_263713.jpg,0,0,0,0,-1
real/3638_live_317998.jpg,0,0,0,0,-1
real/2300_live_060314.jpg,0,0,0,0,-1
real/5468_live_085220.jpg,0,0,0,0,-1
real/6995_live_270935.jpg,0,0,0,0,-1
real/975_live_271903.jpg,0,0,0,0,-1
real/5172_live_089831.jpg,0,0,0,0,-1
real/5617_live_305406.jpg,0,0,0,0,-1
real/9295_live_276636.jpg,0,0,0,0,-1
real/3539_live_037039.jpg,0,0,0,0,-1
real/7444_live_052000.jpg,0,0,0,0,-1
real/9884_live_011234.jpg,0,0,0,0,-1
real/2444_live_311942.jpg,0,0,0,0,-1
real/5586_live_047080.jpg,0,0,0,0,-1
real/5191_live_049814.jpg,0,0,0,0,-1
real/9054_live_054561.jpg,0,0,0,0,-1
real/6091_live_102436.jpg,0,0,0,0,-1
real/7243_live_059108.jpg,0,0,0,0,-1
real/184_live_043589.jpg,0,0,0,0,-1
real/2530_live_073087.jpg,0,0,0,0,-1
real/4446_live_067207.jpg,0,0,0,0,-1
real/4543_live_079013.jpg,0,0,0,0,-1
real/3586_live_062455.jpg,0,0,0,0,-1
real/9826_live_057762.jpg,0,0,0,0,-1
real/5599_live_105292.jpg,0,0,0,0,-1
real/8610_live_044132.jpg,0,0,0,0,-1
real/6714_live_290945.jpg,0,0,0,0,-1
real/3872_live_248553.jpg,0,0,0,0,-1
real/5204_live_071783.jpg,0,0,0,0,-1
real/9786_live_086163.jpg,0,0,0,0,-1
real/8366_live_053602.jpg,0,0,0,0,-1
real/5839_live_052009.jpg,0,0,0,0,-1
real/3920_live_259352.jpg,0,0,0,0,-1
real/9136_live_078622.jpg,0,0,0,0,-1
real/5639_live_029061.jpg,0,0,0,0,-1
real/4236_live_025776.jpg,0,0,0,0,-1
real/8014_live_069343.jpg,0,0,0,0,-1
real/1774_live_045882.jpg,0,0,0,0,-1
real/10156_live_193418.jpg,0,0,0,0,-1
real/4337_live_061095.jpg,0,0,0,0,-1
real/539_live_087673.jpg,0,0,0,0,-1
real/894_live_063070.jpg,0,0,0,0,-1
real/5189_live_269353.jpg,0,0,0,0,-1
real/5730_live_100497.jpg,0,0,0,0,-1
real/2788_live_185703.jpg,0,0,0,0,-1
real/45_live_321230.jpg,0,0,0,0,-1
real/2728_live_288018.jpg,0,0,0,0,-1
real/8957_live_052772.jpg,0,0,0,0,-1
real/1289_live_471041.jpg,0,0,0,0,-1
real/6646_live_048413.jpg,0,0,0,0,-1
real/6012_live_035255.jpg,0,0,0,0,-1
real/3899_live_277048.jpg,0,0,0,0,-1
real/7398_live_276507.jpg,0,0,0,0,-1
real/8543_live_300709.jpg,0,0,0,0,-1
real/138_live_065706.jpg,0,0,0,0,-1
real/5732_live_280906.jpg,0,0,0,0,-1
real/4366_live_013947.jpg,0,0,0,0,-1
real/6707_live_016239.jpg,0,0,0,0,-1
real/2391_live_001690.jpg,0,0,0,0,-1
real/7856_live_304939.jpg,0,0,0,0,-1
real/8783_live_302647.jpg,0,0,0,0,-1
real/2849_live_051299.jpg,0,0,0,0,-1
real/3872_live_299597.jpg,0,0,0,0,-1
real/9701_live_101542.jpg,0,0,0,0,-1
real/5843_live_104968.jpg,0,0,0,0,-1
real/2603_live_291384.jpg,0,0,0,0,-1
real/3942_live_276104.jpg,0,0,0,0,-1
real/7657_live_261264.jpg,0,0,0,0,-1
real/3109_live_042622.jpg,0,0,0,0,-1
real/8718_live_081347.jpg,0,0,0,0,-1
real/7000_live_003440.jpg,0,0,0,0,-1
real/4916_live_287207.jpg,0,0,0,0,-1
real/2807_live_063187.jpg,0,0,0,0,-1
real/5569_live_088235.jpg,0,0,0,0,-1
real/562_live_064724.jpg,0,0,0,0,-1
real/7963_live_261568.jpg,0,0,0,0,-1
real/5105_live_343609.jpg,0,0,0,0,-1
real/2999_live_282167.jpg,0,0,0,0,-1
real/6519_live_269564.jpg,0,0,0,0,-1
real/9685_live_301412.jpg,0,0,0,0,-1
real/5027_live_078432.jpg,0,0,0,0,-1
real/3388_live_060065.jpg,0,0,0,0,-1
real/7594_live_011910.jpg,0,0,0,0,-1
real/6715_live_257201.jpg,0,0,0,0,-1
real/1910_live_087045.jpg,0,0,0,0,-1
real/6308_live_276278.jpg,0,0,0,0,-1
real/8153_live_274925.jpg,0,0,0,0,-1
real/2812_live_309947.jpg,0,0,0,0,-1
real/7691_live_303410.jpg,0,0,0,0,-1
real/7800_live_270257.jpg,0,0,0,0,-1
real/2055_live_369582.jpg,0,0,0,0,-1
real/4923_live_274169.jpg,0,0,0,0,-1
real/3398_live_276668.jpg,0,0,0,0,-1
real/407_live_037881.jpg,0,0,0,0,-1
real/1737_live_295020.jpg,0,0,0,0,-1
real/5574_live_021635.jpg,0,0,0,0,-1
real/724_live_098269.jpg,0,0,0,0,-1
real/5600_live_283156.jpg,0,0,0,0,-1
real/3414_live_055427.jpg,0,0,0,0,-1
real/5138_live_302806.jpg,0,0,0,0,-1
real/2814_live_019569.jpg,0,0,0,0,-1
real/10144_live_083834.jpg,0,0,0,0,-1
real/1714_live_105719.jpg,0,0,0,0,-1
real/2911_live_101697.jpg,0,0,0,0,-1
real/9517_live_073354.jpg,0,0,0,0,-1
real/9733_live_057076.jpg,0,0,0,0,-1
real/8954_live_073156.jpg,0,0,0,0,-1
real/22_live_091873.jpg,0,0,0,0,-1
real/7044_live_357410.jpg,0,0,0,0,-1
real/3209_live_411944.jpg,0,0,0,0,-1
real/5829_live_042186.jpg,0,0,0,0,-1
real/5850_live_256936.jpg,0,0,0,0,-1
real/1608_live_085813.jpg,0,0,0,0,-1
real/5595_live_303546.jpg,0,0,0,0,-1
real/2257_live_280885.jpg,0,0,0,0,-1
real/1966_live_078069.jpg,0,0,0,0,-1
real/5631_live_057723.jpg,0,0,0,0,-1
real/4306_live_255732.jpg,0,0,0,0,-1
real/98_live_315939.jpg,0,0,0,0,-1
real/3949_live_273256.jpg,0,0,0,0,-1
real/733_live_061771.jpg,0,0,0,0,-1
real/9087_live_312085.jpg,0,0,0,0,-1
real/4590_live_131740.jpg,0,0,0,0,-1
real/7746_live_293370.jpg,0,0,0,0,-1
real/1773_live_264073.jpg,0,0,0,0,-1
real/7798_live_097125.jpg,0,0,0,0,-1
real/2400_live_028809.jpg,0,0,0,0,-1
real/4102_live_082382.jpg,0,0,0,0,-1
real/2473_live_061761.jpg,0,0,0,0,-1
real/1956_live_048974.jpg,0,0,0,0,-1
real/6777_live_014529.jpg,0,0,0,0,-1
real/9555_live_023355.jpg,0,0,0,0,-1
real/3958_live_290512.jpg,0,0,0,0,-1
real/7820_live_270097.jpg,0,0,0,0,-1
real/2697_live_299808.jpg,0,0,0,0,-1
real/8251_live_101379.jpg,0,0,0,0,-1
real/5689_live_053089.jpg,0,0,0,0,-1
real/9843_live_250154.jpg,0,0,0,0,-1
real/6013_live_060405.jpg,0,0,0,0,-1
real/802_live_014581.jpg,0,0,0,0,-1
real/8927_live_284957.jpg,0,0,0,0,-1
real/5097_live_292326.jpg,0,0,0,0,-1
real/8_live_036452.jpg,0,0,0,0,-1
real/6921_live_261863.jpg,0,0,0,0,-1
real/7866_live_309488.jpg,0,0,0,0,-1
real/7054_live_103230.jpg,0,0,0,0,-1
real/2701_live_079419.jpg,0,0,0,0,-1
real/1726_live_259836.jpg,0,0,0,0,-1
real/1687_live_030169.jpg,0,0,0,0,-1
real/1287_live_098939.jpg,0,0,0,0,-1
real/3248_live_028950.jpg,0,0,0,0,-1
real/10085_live_318014.jpg,0,0,0,0,-1
real/8349_live_253123.jpg,0,0,0,0,-1
real/3806_live_058176.jpg,0,0,0,0,-1
real/5102_live_194490.jpg,0,0,0,0,-1
real/2927_live_089437.jpg,0,0,0,0,-1
real/6535_live_281099.jpg,0,0,0,0,-1
real/1206_live_264256.jpg,0,0,0,0,-1
real/743_live_052999.jpg,0,0,0,0,-1
real/5816_live_091926.jpg,0,0,0,0,-1
real/90_live_290481.jpg,0,0,0,0,-1
real/8756_live_254672.jpg,0,0,0,0,-1
real/706_live_255754.jpg,0,0,0,0,-1
real/8270_live_285541.jpg,0,0,0,0,-1
real/3248_live_031433.jpg,0,0,0,0,-1
real/6623_live_001678.jpg,0,0,0,0,-1
real/9685_live_090686.jpg,0,0,0,0,-1
real/5230_live_286736.jpg,0,0,0,0,-1
real/8648_live_062657.jpg,0,0,0,0,-1
real/8531_live_061564.jpg,0,0,0,0,-1
real/8617_live_062364.jpg,0,0,0,0,-1
real/1662_live_064392.jpg,0,0,0,0,-1
real/3763_live_045960.jpg,0,0,0,0,-1
real/6693_live_065502.jpg,0,0,0,0,-1
real/4137_live_339334.jpg,0,0,0,0,-1
real/4317_live_295264.jpg,0,0,0,0,-1
real/7968_live_268732.jpg,0,0,0,0,-1
real/10045_live_000384.jpg,0,0,0,0,-1
real/1439_live_041042.jpg,0,0,0,0,-1
real/5360_live_097828.jpg,0,0,0,0,-1
real/5750_live_064041.jpg,0,0,0,0,-1
real/942_live_311198.jpg,0,0,0,0,-1
real/6053_live_035370.jpg,0,0,0,0,-1
real/848_live_016462.jpg,0,0,0,0,-1
real/9772_live_252937.jpg,0,0,0,0,-1
real/1391_live_310971.jpg,0,0,0,0,-1
real/1976_live_255230.jpg,0,0,0,0,-1
real/3454_live_076936.jpg,0,0,0,0,-1
real/3824_live_287027.jpg,0,0,0,0,-1
real/8412_live_273866.jpg,0,0,0,0,-1
real/9134_live_251553.jpg,0,0,0,0,-1
real/7401_live_004808.jpg,0,0,0,0,-1
real/9811_live_480132.jpg,0,0,0,0,-1
real/3699_live_248501.jpg,0,0,0,0,-1
real/1505_live_256821.jpg,0,0,0,0,-1
real/6674_live_017809.jpg,0,0,0,0,-1
real/1038_live_072531.jpg,0,0,0,0,-1
real/642_live_071748.jpg,0,0,0,0,-1
real/2323_live_283890.jpg,0,0,0,0,-1
real/3263_live_037868.jpg,0,0,0,0,-1
real/8851_live_295071.jpg,0,0,0,0,-1
real/1753_live_092035.jpg,0,0,0,0,-1
real/5581_live_058056.jpg,0,0,0,0,-1
real/5012_live_280302.jpg,0,0,0,0,-1
real/2848_live_136279.jpg,0,0,0,0,-1
real/7458_live_081146.jpg,0,0,0,0,-1
real/2832_live_082686.jpg,0,0,0,0,-1
real/4578_live_080897.jpg,0,0,0,0,-1
real/9449_live_018824.jpg,0,0,0,0,-1
real/3165_live_271307.jpg,0,0,0,0,-1
real/7287_live_272578.jpg,0,0,0,0,-1
real/1828_live_062322.jpg,0,0,0,0,-1
real/5911_live_031738.jpg,0,0,0,0,-1
real/1894_live_049082.jpg,0,0,0,0,-1
real/5341_live_253147.jpg,0,0,0,0,-1
real/3714_live_310522.jpg,0,0,0,0,-1
real/9051_live_429251.jpg,0,0,0,0,-1
real/10028_live_287564.jpg,0,0,0,0,-1
real/1011_live_263609.jpg,0,0,0,0,-1
real/994_live_016301.jpg,0,0,0,0,-1
real/10167_live_073663.jpg,0,0,0,0,-1
real/6028_live_019802.jpg,0,0,0,0,-1
real/5540_live_053533.jpg,0,0,0,0,-1
real/9811_live_066591.jpg,0,0,0,0,-1
real/4047_live_091892.jpg,0,0,0,0,-1
real/4577_live_247665.jpg,0,0,0,0,-1
real/2761_live_012177.jpg,0,0,0,0,-1
real/3614_live_086175.jpg,0,0,0,0,-1
real/6354_live_065486.jpg,0,0,0,0,-1
real/363_live_298032.jpg,0,0,0,0,-1
real/5395_live_293298.jpg,0,0,0,0,-1
real/6918_live_001255.jpg,0,0,0,0,-1
real/7083_live_079783.jpg,0,0,0,0,-1
real/3151_live_181248.jpg,0,0,0,0,-1
real/7983_live_006375.jpg,0,0,0,0,-1
real/7417_live_024217.jpg,0,0,0,0,-1
real/1289_live_264135.jpg,0,0,0,0,-1
real/6335_live_293211.jpg,0,0,0,0,-1
real/9100_live_052701.jpg,0,0,0,0,-1
real/169_live_132003.jpg,0,0,0,0,-1
real/5759_live_282041.jpg,0,0,0,0,-1
real/1821_live_274483.jpg,0,0,0,0,-1
real/6456_live_306706.jpg,0,0,0,0,-1
real/3475_live_094487.jpg,0,0,0,0,-1
real/2543_live_063742.jpg,0,0,0,0,-1
real/2230_live_070854.jpg,0,0,0,0,-1
real/2286_live_065147.jpg,0,0,0,0,-1
real/2761_live_095941.jpg,0,0,0,0,-1
real/10163_live_003463.jpg,0,0,0,0,-1
real/10142_live_050357.jpg,0,0,0,0,-1
real/4823_live_032118.jpg,0,0,0,0,-1
real/5851_live_047879.jpg,0,0,0,0,-1
real/463_live_257025.jpg,0,0,0,0,-1
real/2258_live_271573.jpg,0,0,0,0,-1
real/1775_live_391965.jpg,0,0,0,0,-1
real/6889_live_298949.jpg,0,0,0,0,-1
real/661_live_171251.jpg,0,0,0,0,-1
real/10085_live_046780.jpg,0,0,0,0,-1
real/9939_live_019875.jpg,0,0,0,0,-1
real/8998_live_093449.jpg,0,0,0,0,-1
real/8431_live_256329.jpg,0,0,0,0,-1
real/6141_live_260652.jpg,0,0,0,0,-1
real/2086_live_292486.jpg,0,0,0,0,-1
real/1368_live_272306.jpg,0,0,0,0,-1
real/6431_live_300380.jpg,0,0,0,0,-1
real/8393_live_298248.jpg,0,0,0,0,-1
real/3886_live_051802.jpg,0,0,0,0,-1
real/4137_live_089933.jpg,0,0,0,0,-1
real/2971_live_060840.jpg,0,0,0,0,-1
real/23_live_308519.jpg,0,0,0,0,-1
real/838_live_288743.jpg,0,0,0,0,-1
real/5040_live_314016.jpg,0,0,0,0,-1
real/3680_live_050696.jpg,0,0,0,0,-1
real/9607_live_026280.jpg,0,0,0,0,-1
real/8660_live_075191.jpg,0,0,0,0,-1
real/9934_live_099294.jpg,0,0,0,0,-1
real/7846_live_252124.jpg,0,0,0,0,-1
real/4838_live_306476.jpg,0,0,0,0,-1
real/4047_live_463125.jpg,0,0,0,0,-1
real/5138_live_060353.jpg,0,0,0,0,-1
real/1742_live_290106.jpg,0,0,0,0,-1
real/7119_live_083575.jpg,0,0,0,0,-1
real/4123_live_080285.jpg,0,0,0,0,-1
real/4988_live_018301.jpg,0,0,0,0,-1
real/6164_live_263036.jpg,0,0,0,0,-1
real/560_live_086627.jpg,0,0,0,0,-1
real/372_live_056918.jpg,0,0,0,0,-1
real/7526_live_267505.jpg,0,0,0,0,-1
real/5293_live_082016.jpg,0,0,0,0,-1
real/8643_live_032507.jpg,0,0,0,0,-1
real/8660_live_310979.jpg,0,0,0,0,-1
real/8382_live_070112.jpg,0,0,0,0,-1
real/5096_live_247274.jpg,0,0,0,0,-1
real/6864_live_049947.jpg,0,0,0,0,-1
real/4181_live_284567.jpg,0,0,0,0,-1
real/7243_live_080400.jpg,0,0,0,0,-1
real/4322_live_066847.jpg,0,0,0,0,-1
real/9712_live_028277.jpg,0,0,0,0,-1
real/198_live_032790.jpg,0,0,0,0,-1
real/3420_live_281261.jpg,0,0,0,0,-1
real/1685_live_274098.jpg,0,0,0,0,-1
real/23_live_018050.jpg,0,0,0,0,-1
real/2747_live_265860.jpg,0,0,0,0,-1
real/1602_live_036081.jpg,0,0,0,0,-1
real/1925_live_007905.jpg,0,0,0,0,-1
real/9024_live_492831.jpg,0,0,0,0,-1
real/6502_live_316432.jpg,0,0,0,0,-1
real/7150_live_099077.jpg,0,0,0,0,-1
real/7504_live_080040.jpg,0,0,0,0,-1
real/5438_live_298072.jpg,0,0,0,0,-1
real/4127_live_283506.jpg,0,0,0,0,-1
real/49_live_270631.jpg,0,0,0,0,-1
real/6383_live_078107.jpg,0,0,0,0,-1
real/8203_live_093241.jpg,0,0,0,0,-1
real/9230_live_300564.jpg,0,0,0,0,-1
real/4920_live_340297.jpg,0,0,0,0,-1
real/8342_live_292233.jpg,0,0,0,0,-1
real/5121_live_306897.jpg,0,0,0,0,-1
real/5739_live_071692.jpg,0,0,0,0,-1
real/8044_live_300547.jpg,0,0,0,0,-1
real/8239_live_064737.jpg,0,0,0,0,-1
real/7852_live_289726.jpg,0,0,0,0,-1
real/4846_live_257520.jpg,0,0,0,0,-1
real/9766_live_029710.jpg,0,0,0,0,-1
real/1220_live_046379.jpg,0,0,0,0,-1
real/8816_live_008337.jpg,0,0,0,0,-1
real/7314_live_210472.jpg,0,0,0,0,-1
real/7670_live_105859.jpg,0,0,0,0,-1
real/7875_live_269025.jpg,0,0,0,0,-1
real/4969_live_308485.jpg,0,0,0,0,-1
real/4067_live_092694.jpg,0,0,0,0,-1
real/4439_live_021135.jpg,0,0,0,0,-1
real/8313_live_077062.jpg,0,0,0,0,-1
real/8701_live_011082.jpg,0,0,0,0,-1
real/426_live_081775.jpg,0,0,0,0,-1
real/855_live_101893.jpg,0,0,0,0,-1
real/7320_live_291376.jpg,0,0,0,0,-1
real/3936_live_054811.jpg,0,0,0,0,-1
real/9616_live_295949.jpg,0,0,0,0,-1
real/5201_live_293803.jpg,0,0,0,0,-1
real/6832_live_092256.jpg,0,0,0,0,-1
real/6188_live_301033.jpg,0,0,0,0,-1
real/1887_live_296976.jpg,0,0,0,0,-1
real/8123_live_280618.jpg,0,0,0,0,-1
real/7926_live_308791.jpg,0,0,0,0,-1
real/5679_live_008343.jpg,0,0,0,0,-1
real/7520_live_070806.jpg,0,0,0,0,-1
real/9269_live_413906.jpg,0,0,0,0,-1
real/2734_live_258940.jpg,0,0,0,0,-1
real/1700_live_069753.jpg,0,0,0,0,-1
real/7976_live_177300.jpg,0,0,0,0,-1
real/4870_live_106665.jpg,0,0,0,0,-1
real/6241_live_263570.jpg,0,0,0,0,-1
real/6913_live_277931.jpg,0,0,0,0,-1
real/3960_live_025053.jpg,0,0,0,0,-1
real/1360_live_046416.jpg,0,0,0,0,-1
real/2111_live_314533.jpg,0,0,0,0,-1
real/632_live_280643.jpg,0,0,0,0,-1
real/2350_live_004578.jpg,0,0,0,0,-1
real/3511_live_363280.jpg,0,0,0,0,-1
real/1170_live_105460.jpg,0,0,0,0,-1
real/1008_live_105487.jpg,0,0,0,0,-1
real/5386_live_271257.jpg,0,0,0,0,-1
real/6951_live_046070.jpg,0,0,0,0,-1
real/7257_live_062285.jpg,0,0,0,0,-1
real/1989_live_067777.jpg,0,0,0,0,-1
real/7936_live_022153.jpg,0,0,0,0,-1
real/7411_live_043430.jpg,0,0,0,0,-1
real/4032_live_007254.jpg,0,0,0,0,-1
real/5521_live_077696.jpg,0,0,0,0,-1
real/5973_live_306638.jpg,0,0,0,0,-1
real/775_live_267551.jpg,0,0,0,0,-1
real/5885_live_053183.jpg,0,0,0,0,-1
real/256_live_094551.jpg,0,0,0,0,-1
real/9792_live_091191.jpg,0,0,0,0,-1
real/3578_live_064819.jpg,0,0,0,0,-1
real/8487_live_082944.jpg,0,0,0,0,-1
real/6413_live_253137.jpg,0,0,0,0,-1
real/6642_live_032288.jpg,0,0,0,0,-1
real/2220_live_075322.jpg,0,0,0,0,-1
real/10147_live_038145.jpg,0,0,0,0,-1
real/5984_live_438235.jpg,0,0,0,0,-1
real/251_live_378503.jpg,0,0,0,0,-1
real/9529_live_272650.jpg,0,0,0,0,-1
real/2116_live_055949.jpg,0,0,0,0,-1
real/948_live_280721.jpg,0,0,0,0,-1
real/1793_live_282343.jpg,0,0,0,0,-1
real/4464_live_258496.jpg,0,0,0,0,-1
real/6141_live_027003.jpg,0,0,0,0,-1
real/2505_live_091052.jpg,0,0,0,0,-1
real/6562_live_265743.jpg,0,0,0,0,-1
real/4356_live_005932.jpg,0,0,0,0,-1
real/1066_live_040353.jpg,0,0,0,0,-1
real/202_live_092403.jpg,0,0,0,0,-1
real/1711_live_011136.jpg,0,0,0,0,-1
real/4690_live_318185.jpg,0,0,0,0,-1
real/2065_live_014597.jpg,0,0,0,0,-1
real/3180_live_458819.jpg,0,0,0,0,-1
real/5685_live_275342.jpg,0,0,0,0,-1
real/375_live_270077.jpg,0,0,0,0,-1
real/351_live_004272.jpg,0,0,0,0,-1
real/693_live_068991.jpg,0,0,0,0,-1
real/3449_live_276792.jpg,0,0,0,0,-1
real/7238_live_300005.jpg,0,0,0,0,-1
real/1339_live_002732.jpg,0,0,0,0,-1
real/6934_live_053453.jpg,0,0,0,0,-1
real/2862_live_260460.jpg,0,0,0,0,-1
real/1570_live_061400.jpg,0,0,0,0,-1
real/10061_live_066044.jpg,0,0,0,0,-1
real/660_live_059991.jpg,0,0,0,0,-1
real/8665_live_273394.jpg,0,0,0,0,-1
real/4476_live_000540.jpg,0,0,0,0,-1
real/258_live_297850.jpg,0,0,0,0,-1
real/9245_live_249569.jpg,0,0,0,0,-1
real/225_live_047846.jpg,0,0,0,0,-1
real/1972_live_278137.jpg,0,0,0,0,-1
real/5959_live_015246.jpg,0,0,0,0,-1
real/3510_live_091147.jpg,0,0,0,0,-1
real/8788_live_275674.jpg,0,0,0,0,-1
real/230_live_269672.jpg,0,0,0,0,-1
real/926_live_064015.jpg,0,0,0,0,-1
real/5141_live_063521.jpg,0,0,0,0,-1
real/7619_live_010608.jpg,0,0,0,0,-1
real/525_live_019701.jpg,0,0,0,0,-1
real/3239_live_041000.jpg,0,0,0,0,-1
real/2494_live_074967.jpg,0,0,0,0,-1
real/704_live_182137.jpg,0,0,0,0,-1
real/9687_live_102802.jpg,0,0,0,0,-1
real/5314_live_094106.jpg,0,0,0,0,-1
real/3108_live_012372.jpg,0,0,0,0,-1
real/6530_live_058615.jpg,0,0,0,0,-1
real/103_live_084278.jpg,0,0,0,0,-1
real/1617_live_064253.jpg,0,0,0,0,-1
real/6205_live_024143.jpg,0,0,0,0,-1
real/4627_live_045246.jpg,0,0,0,0,-1
real/934_live_276829.jpg,0,0,0,0,-1
real/1375_live_105667.jpg,0,0,0,0,-1
real/7253_live_257996.jpg,0,0,0,0,-1
real/3988_live_153014.jpg,0,0,0,0,-1
real/2792_live_012890.jpg,0,0,0,0,-1
real/9947_live_043966.jpg,0,0,0,0,-1
real/9211_live_291559.jpg,0,0,0,0,-1
real/8291_live_050313.jpg,0,0,0,0,-1
real/1296_live_075012.jpg,0,0,0,0,-1
real/846_live_039088.jpg,0,0,0,0,-1
real/5956_live_018366.jpg,0,0,0,0,-1
real/2345_live_031065.jpg,0,0,0,0,-1
real/21_live_061043.jpg,0,0,0,0,-1
real/1131_live_032517.jpg,0,0,0,0,-1
real/2614_live_092816.jpg,0,0,0,0,-1
real/19_live_250420.jpg,0,0,0,0,-1
real/1389_live_041419.jpg,0,0,0,0,-1
real/2561_live_302976.jpg,0,0,0,0,-1
real/4192_live_287947.jpg,0,0,0,0,-1
real/8692_live_034828.jpg,0,0,0,0,-1
real/1220_live_078646.jpg,0,0,0,0,-1
real/8026_live_312096.jpg,0,0,0,0,-1
real/4430_live_028372.jpg,0,0,0,0,-1
real/6066_live_090824.jpg,0,0,0,0,-1
real/322_live_060481.jpg,0,0,0,0,-1
real/1107_live_312471.jpg,0,0,0,0,-1
real/1365_live_008068.jpg,0,0,0,0,-1
real/3984_live_069169.jpg,0,0,0,0,-1
real/6899_live_231644.jpg,0,0,0,0,-1
real/3986_live_309890.jpg,0,0,0,0,-1
real/2814_live_099833.jpg,0,0,0,0,-1
real/6236_live_273473.jpg,0,0,0,0,-1
real/2296_live_301703.jpg,0,0,0,0,-1
real/39_live_281241.jpg,0,0,0,0,-1
real/6398_live_105764.jpg,0,0,0,0,-1
real/3600_live_041627.jpg,0,0,0,0,-1
real/418_live_005863.jpg,0,0,0,0,-1
real/3779_live_089049.jpg,0,0,0,0,-1
real/4828_live_011332.jpg,0,0,0,0,-1
real/5180_live_072499.jpg,0,0,0,0,-1
real/5860_live_310773.jpg,0,0,0,0,-1
real/3880_live_104450.jpg,0,0,0,0,-1
real/1850_live_086395.jpg,0,0,0,0,-1
real/9152_live_021960.jpg,0,0,0,0,-1
real/904_live_266786.jpg,0,0,0,0,-1
real/7319_live_312370.jpg,0,0,0,0,-1
real/6944_live_308450.jpg,0,0,0,0,-1
real/5401_live_005421.jpg,0,0,0,0,-1
real/3066_live_094556.jpg,0,0,0,0,-1
real/7232_live_099358.jpg,0,0,0,0,-1
real/10060_live_305492.jpg,0,0,0,0,-1
real/1570_live_100088.jpg,0,0,0,0,-1
real/8878_live_048632.jpg,0,0,0,0,-1
real/7149_live_247928.jpg,0,0,0,0,-1
real/9624_live_090372.jpg,0,0,0,0,-1
real/8298_live_258350.jpg,0,0,0,0,-1
real/6096_live_096166.jpg,0,0,0,0,-1
real/1984_live_056378.jpg,0,0,0,0,-1
real/7233_live_303030.jpg,0,0,0,0,-1
